# Model:
# Number_of_Rigid_Bodies:12
# Number_of_Frames:109
# Sampling_Frequency:100

# ***** Coordinates [m] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy,Body_2_X,Body_2_Y,Body_2_Ux,Body_2_Uy,Body_3_X,Body_3_Y,Body_3_Ux,Body_3_Uy,Body_4_X,Body_4_Y,Body_4_Ux,Body_4_Uy,Body_5_X,Body_5_Y,Body_5_Ux,Body_5_Uy,Body_6_X,Body_6_Y,Body_6_Ux,Body_6_Uy,Body_7_X,Body_7_Y,Body_7_Ux,Body_7_Uy,Body_8_X,Body_8_Y,Body_8_Ux,Body_8_Uy,Body_9_X,Body_9_Y,Body_9_Ux,Body_9_Uy,Body_10_X,Body_10_Y,Body_10_Ux,Body_10_Uy,Body_11_X,Body_11_Y,Body_11_Ux,Body_11_Uy,Body_12_X,Body_12_Y,Body_12_Ux,Body_12_Uy,Mixed_Ang_Driver_1,Mixed_Ang_Driver_2,Mixed_Ang_Driver_3,Mixed_Ang_Driver_4,Mixed_Ang_Driver_5,Mixed_Ang_Driver_6,Mixed_Ang_Driver_7,Mixed_Ang_Driver_8,Mixed_Ang_Driver_9,Mixed_Ang_Driver_10,Mixed_Ang_Driver_11,Mixed_Ang_Driver_12
39.0,0.39,1.1094,-0.1803,0.0023,0.0758,1.0958,-0.178,-0.0005,-0.0035,1.1767,-0.154,-0.0408,0.603,1.0117,-0.1708,-0.1923,-0.6171,1.3519,-0.0597,-1.016,1.027,0.8112,-0.1307,-0.1244,-1.2961,0.8171,-0.1108,-0.2767,-1.9785,1.1235,-0.2292,0.0724,-0.1581,0.236,-0.0121,-0.1882,-1.0285,2.0829,-0.3467,0.7328,6.4881,0.0071,0.0104,0.3344,-0.1518,3.5802,-0.1707,-5.2013,3.2225,-0.0758,-0.0795,0.5269,-0.7211,0.8515,-0.6643,-2.0692,-0.2493,0.9503,6.7083,0.6789,-0.416
40.0,0.4,1.1123,-0.1964,0.0029,0.0884,1.0977,-0.1917,-0.0018,-0.0099,1.1721,-0.1764,-0.0409,0.563,1.0231,-0.1852,-0.1721,-0.5408,1.3357,-0.0898,-0.9506,0.934,0.8481,-0.1481,-0.1227,-1.1277,0.8335,-0.121,-0.3095,-1.925,1.1085,-0.2538,0.1278,-0.2871,0.2515,-0.0107,-0.2146,-1.1065,2.0331,-0.3216,0.3057,6.4502,0.0075,0.0175,0.3245,-0.1487,3.4993,-0.0593,-5.2438,2.791,-0.0885,-0.0987,0.4743,-0.6551,0.7786,-0.5745,-2.034,-0.4021,0.8208,6.7775,0.7707,-0.5244
41.0,0.41,1.113,-0.2134,0.0016,0.0754,1.1009,-0.2132,-0.0032,-0.016,1.1727,-0.1942,-0.0423,0.5446,1.0348,-0.2081,-0.1503,-0.4656,1.3243,-0.1118,-0.8785,0.8404,0.8813,-0.1745,-0.121,-1.0084,0.8499,-0.1336,-0.3268,-1.8061,1.0985,-0.2723,0.1422,-0.3237,0.2781,-0.0186,-0.2462,-1.1967,1.9846,-0.2909,-0.1034,6.2524,0.0162,0.0172,0.3042,-0.1408,3.3867,0.0405,-5.0752,2.3092,-0.0755,-0.0919,0.4692,-0.5639,0.6791,-0.5332,-1.9068,-0.4283,0.6119,6.6134,0.8872,-0.6859
42.0,0.42,1.1244,-0.2283,0.0013,0.0633,1.1147,-0.2235,-0.0017,-0.0101,1.1747,-0.2092,-0.0381,0.4611,1.0565,-0.2255,-0.1316,-0.402,1.3049,-0.1332,-0.804,0.7509,0.9201,-0.1981,-0.1192,-0.9157,0.8717,-0.1455,-0.3443,-1.7206,1.1008,-0.2882,0.1524,-0.3516,0.3023,-0.0168,-0.285,-1.3013,1.9286,-0.258,-0.4593,5.9082,0.0125,0.0172,0.4841,-0.2264,3.2456,0.1322,-4.921,1.9007,-0.0634,-0.0737,0.3979,-0.4857,0.6461,-0.5066,-1.8141,-0.4457,0.4209,6.3161,0.7983,-0.66
43.0,0.43,1.1272,-0.2358,0.0016,0.0668,1.1164,-0.2332,-0.0018,-0.0099,1.1715,-0.2181,-0.0366,0.4211,1.0696,-0.2377,-0.1035,-0.3128,1.2852,-0.1524,-0.6813,0.6228,0.9589,-0.2141,-0.1079,-0.7744,0.891,-0.1533,-0.3557,-1.627,1.1065,-0.2926,0.1438,-0.3358,0.3263,-0.0138,-0.3268,-1.3995,1.8694,-0.2254,-0.7402,5.452,0.0145,0.0272,0.5171,-0.2458,3.0738,0.1995,-4.5799,1.4878,-0.0668,-0.077,0.3546,-0.3958,0.5078,-0.4576,-1.7284,-0.4313,0.2266,5.8744,0.8654,-0.6962
44.0,0.44,1.1299,-0.2431,0.0009,0.0624,1.1237,-0.2402,-0.007,-0.035,1.1707,-0.2247,-0.0355,0.3913,1.0881,-0.2536,-0.0614,-0.1859,1.2687,-0.1707,-0.538,0.4835,1.0038,-0.2394,-0.1027,-0.6986,0.9111,-0.1652,-0.3555,-1.5064,1.1114,-0.2933,0.1285,-0.3034,0.3548,-0.0237,-0.3733,-1.5006,1.7999,-0.2031,-0.9291,4.9023,0.0221,0.0303,0.4691,-0.2261,2.8791,0.2333,-4.1662,1.1328,-0.0624,-0.0982,0.3292,-0.258,0.3367,-0.5146,-1.6067,-0.3913,-0.0001,5.3259,1.0262,-0.6812
45.0,0.45,1.1387,-0.2419,0.0008,0.0568,1.1357,-0.2354,-0.0087,-0.044,1.1662,-0.2239,-0.0272,0.2876,1.1055,-0.257,-0.0398,-0.1215,1.2422,-0.1803,-0.4506,0.3994,1.0446,-0.2526,-0.08,-0.5218,0.9348,-0.1691,-0.3526,-1.3976,1.1255,-0.2841,0.1049,-0.2501,0.3809,-0.0225,-0.432,-1.6256,1.7321,-0.1764,-1.0219,4.2808,0.0214,0.0351,0.5944,-0.291,2.6697,0.2481,-3.6598,0.827,-0.0568,-0.1017,0.2311,-0.1845,0.3182,-0.4032,-1.4948,-0.3274,-0.2421,4.6786,1.0209,-0.6572
46.0,0.46,1.1534,-0.2392,0.001,0.0615,1.1388,-0.2326,0.0063,0.0276,1.1667,-0.2238,-0.0186,0.1907,1.1258,-0.2631,-0.0169,-0.0545,1.2166,-0.1904,-0.3286,0.2879,1.0838,-0.2599,-0.0671,-0.4236,0.9598,-0.1665,-0.3599,-1.3433,1.1574,-0.2698,0.0611,-0.1455,0.4046,-0.0108,-0.4846,-1.7052,1.6668,-0.1533,-0.9852,3.4982,0.0243,0.051,0.7147,-0.3564,2.4272,0.2236,-2.98,0.5618,-0.0615,-0.0334,0.1294,-0.1187,0.2487,-0.3742,-1.4489,-0.2191,-0.3834,3.7975,0.9747,-0.6084
47.0,0.47,1.1631,-0.2314,0.0,0.041,1.1537,-0.2237,0.005,0.0207,1.1712,-0.2131,-0.0129,0.1271,1.1491,-0.2641,0.0137,0.0348,1.1962,-0.1934,-0.1492,0.1296,1.1309,-0.2693,-0.0491,-0.3014,0.9816,-0.1668,-0.3443,-1.2182,1.1735,-0.246,0.0194,-0.0451,0.4357,-0.0042,-0.5509,-1.8129,1.59,-0.1325,-0.8726,2.7538,0.032,0.0597,0.8783,-0.4482,2.1888,0.18,-2.2904,0.3654,-0.041,-0.0198,0.0863,-0.004,0.0717,-0.344,-1.3039,-0.09,-0.6303,2.9424,0.9095,-0.5747
48.0,0.48,1.1715,-0.2188,-0.0006,0.0304,1.1603,-0.2092,0.0112,0.0493,1.1656,-0.1989,-0.002,0.0137,1.1689,-0.264,0.0462,0.1296,1.1602,-0.1909,-0.0072,0.0057,1.1756,-0.2842,-0.0262,-0.161,1.0028,-0.1628,-0.3276,-1.1077,1.1955,-0.2191,-0.0288,0.0717,0.4637,-0.001,-0.618,-1.9015,1.5153,-0.123,-0.6743,1.9577,0.0391,0.0696,0.9908,-0.5193,1.941,0.1133,-1.6794,0.2321,-0.0303,0.02,-0.0167,0.1068,-0.0045,-0.3008,-1.1827,0.0467,-0.8457,1.9968,0.8816,-0.3791
49.0,0.49,1.1883,-0.2064,-0.001,0.01,1.1721,-0.1963,0.0239,0.1103,1.1699,-0.184,0.009,-0.1029,1.1967,-0.2569,0.067,0.192,1.136,-0.1941,0.1656,-0.1445,1.2196,-0.2816,-0.0137,-0.0838,1.0259,-0.1572,-0.3141,-1.0191,1.2226,-0.19,-0.0791,0.1929,0.4914,0.0107,-0.6896,-1.9842,1.4399,-0.1147,-0.4112,1.1339,0.0467,0.0794,1.2274,-0.6634,1.6898,0.0254,-0.9649,0.1195,-0.01,0.1025,-0.1131,0.1929,-0.1183,-0.2877,-1.0738,0.198,-1.0355,0.9998,0.7063,-0.2362
50.0,0.5,1.2034,-0.188,-0.0009,0.0102,1.1878,-0.1772,0.0231,0.107,1.1694,-0.1612,0.0189,-0.2119,1.2163,-0.248,0.0849,0.2458,1.1059,-0.185,0.3226,-0.2832,1.2599,-0.2802,0.0133,0.0782,1.059,-0.1509,-0.285,-0.8934,1.2475,-0.1565,-0.1139,0.274,0.5311,0.0227,-0.7822,-2.1027,1.3637,-0.1048,-0.1424,0.3818,0.0574,0.0925,1.4853,-0.8339,1.4519,-0.0722,-0.0883,0.0107,-0.0102,0.099,-0.2224,0.2492,-0.2201,-0.1789,-0.9456,0.2858,-1.3071,0.1118,0.5411,-0.3191
51.0,0.51,1.2237,-0.1664,-0.0018,-0.0019,1.195,-0.153,0.0452,0.2137,1.1704,-0.1374,0.0325,-0.3656,1.2443,-0.2411,0.1086,0.3176,1.0664,-0.1737,0.4848,-0.4304,1.3081,-0.282,0.0322,0.1939,1.09,-0.1346,-0.2625,-0.7979,1.2756,-0.1226,-0.1507,0.3595,0.5695,0.0396,-0.861,-2.1636,1.2958,-0.0945,0.1272,-0.3442,0.0704,0.1077,1.7924,-1.0524,1.2249,-0.1606,0.6505,-0.0785,0.002,0.2199,-0.3642,0.3367,-0.2867,-0.1362,-0.836,0.3908,-1.4901,-0.7568,0.2513,-0.2871
52.0,0.52,1.2449,-0.1423,-0.0021,-0.024,1.2159,-0.1295,0.0506,0.2435,1.1789,-0.1085,0.0414,-0.4863,1.2744,-0.2206,0.1204,0.3572,1.0359,-0.1589,0.6875,-0.6207,1.3508,-0.2677,0.0459,0.2808,1.1221,-0.1227,-0.2267,-0.6726,1.2983,-0.0859,-0.1829,0.43,0.613,0.0596,-0.96,-2.2551,1.2279,-0.0843,0.3731,-1.0281,0.0787,0.1214,2.2204,-1.3765,1.0089,-0.2429,1.3599,-0.1788,0.024,0.2722,-0.4627,0.4001,-0.4458,-0.0887,-0.684,0.4902,-1.7428,-1.5622,-0.16,-0.2749
53.0,0.53,1.2613,-0.1178,-0.0017,-0.0199,1.225,-0.1016,0.0598,0.2914,1.175,-0.079,0.05,-0.6254,1.2945,-0.2019,0.1333,0.4014,1.0001,-0.1434,0.821,-0.7569,1.3904,-0.257,0.0715,0.4486,1.1661,-0.1125,-0.1709,-0.4983,1.3153,-0.0519,-0.1933,0.447,0.6771,0.0773,-1.0761,-2.3607,1.159,-0.0783,0.5625,-1.6191,0.1004,0.1401,2.6121,-1.7282,0.8154,-0.3159,2.0197,-0.3023,0.0199,0.3167,-0.6057,0.4419,-0.4986,0.0363,-0.5055,0.5058,-2.0693,-2.2031,-0.536,-0.3235
54.0,0.54,1.2792,-0.0899,-0.0031,-0.052,1.2385,-0.0719,0.0736,0.3655,1.179,-0.0466,0.0566,-0.7692,1.3236,-0.185,0.1507,0.4599,0.9643,-0.123,0.9839,-0.9308,1.4379,-0.2439,0.0859,0.5613,1.2038,-0.0939,-0.1079,-0.3121,1.3276,-0.0186,-0.2114,0.4824,0.743,0.1035,-1.1896,-2.4366,1.1024,-0.0629,0.6924,-2.1261,0.1271,0.1656,3.0068,-2.1428,0.6497,-0.3603,2.5632,-0.4467,0.0521,0.4241,-0.717,0.5351,-0.5944,0.0899,-0.2773,0.5775,-2.3832,-2.7654,-0.9786,-0.3598
55.0,0.55,1.3064,-0.0612,-0.0025,-0.0474,1.2596,-0.0469,0.0779,0.3963,1.1863,-0.0142,0.0598,-0.909,1.355,-0.1609,0.1623,0.5045,0.9316,-0.0994,1.1283,-1.1011,1.4827,-0.2252,0.0946,0.6438,1.2601,-0.0816,-0.0436,-0.1289,1.3452,0.0091,-0.1893,0.4244,0.8198,0.1212,-1.328,-2.5396,1.0454,-0.0537,0.759,-2.5408,0.1473,0.1884,3.4529,-2.6809,0.5015,-0.3887,2.9492,-0.6034,0.0474,0.4504,-0.8609,0.5763,-0.6786,0.1277,-0.0883,0.5109,-2.732,-3.1197,-1.5028,-0.3516
56.0,0.56,1.3183,-0.0329,-0.0025,-0.0501,1.2628,-0.016,0.0887,0.4616,1.1861,0.0216,0.0563,-1.0004,1.3709,-0.1331,0.1672,0.5292,0.9006,-0.0749,1.2845,-1.2986,1.5157,-0.2002,0.1128,0.8126,1.3156,-0.0716,0.0557,0.1511,1.3404,0.0337,-0.1531,0.3378,0.9188,0.1378,-1.4841,-2.6452,0.9808,-0.0403,0.7568,-2.8167,0.1842,0.2143,3.8807,-3.3238,0.376,-0.3874,3.1383,-0.748,0.0502,0.5191,-0.949,0.6041,-0.8389,0.2737,0.2108,0.4202,-3.1965,-3.291,-2.0732,-0.3023
57.0,0.57,1.33,-0.0079,-0.0029,-0.0708,1.2747,0.009,0.0912,0.488,1.1882,0.0527,0.0509,-1.1019,1.3931,-0.1115,0.1797,0.5804,0.8684,-0.0501,1.4128,-1.4885,1.555,-0.1801,0.1194,0.9216,1.369,-0.0631,0.1593,0.4483,1.3365,0.0585,-0.1347,0.2926,1.0262,0.1572,-1.6431,-2.7264,0.935,-0.02,0.7187,-3.0381,0.2286,0.2507,4.2188,-4.0402,0.2816,-0.3696,3.2764,-0.9,0.0708,0.5662,-1.029,0.6773,-0.9648,0.3312,0.5454,0.3921,-3.6616,-3.4475,-2.6538,-0.2686
58.0,0.58,1.3482,0.0164,-0.0027,-0.0642,1.285,0.0295,0.0956,0.5276,1.1877,0.0789,0.0432,-1.2337,1.4199,-0.087,0.1963,0.6495,0.8345,-0.0283,1.4848,-1.6361,1.6028,-0.1598,0.1245,1.0443,1.437,-0.0554,0.2573,0.743,1.3241,0.0733,-0.0529,0.1089,1.1515,0.1762,-1.8036,-2.7837,0.8747,-0.0162,0.6306,-3.0983,0.2903,0.2949,4.4536,-4.8366,0.2084,-0.3385,3.097,-0.967,0.0643,0.5993,-1.1667,0.7414,-0.9916,0.3842,0.8486,0.1851,-4.106,-3.2862,-3.2524,-0.0764
59.0,0.59,1.3556,0.0414,-0.0033,-0.0978,1.2952,0.056,0.0975,0.5555,1.1884,0.1078,0.03,-1.3347,1.4381,-0.0584,0.1978,0.6704,0.8042,-0.001,1.5578,-1.8028,1.6365,-0.1321,0.1289,1.1991,1.4942,-0.0453,0.3706,1.1091,1.2966,0.086,0.0138,-0.0385,1.2843,0.1956,-1.9699,-2.8263,0.8157,-0.0037,0.5291,-3.0947,0.363,0.3447,4.5536,-5.7031,0.1518,-0.2876,2.788,-0.9675,0.0978,0.6606,-1.2333,0.7957,-1.065,0.5193,1.2643,0.0573,-4.6175,-3.1018,-3.8455,0.1934
60.0,0.6,1.3557,0.0607,-0.0029,-0.1034,1.2961,0.0759,0.0947,0.5588,1.1849,0.1313,0.0123,-1.3753,1.4475,-0.0354,0.207,0.7204,0.7765,0.0231,1.6355,-1.9963,1.6657,-0.109,0.1266,1.3431,1.5497,-0.0462,0.4675,1.4679,1.2659,0.0974,0.0864,-0.2005,1.4185,0.2023,-2.123,-2.8296,0.7591,0.0074,0.4218,-3.0329,0.4419,0.3898,4.4892,-6.6164,0.1116,-0.2348,2.4438,-0.9273,0.1034,0.669,-1.268,0.8517,-1.2233,0.6133,1.6401,-0.1142,-5.0811,-2.8462,-4.4485,0.4518
61.0,0.61,1.3545,0.0801,-0.0025,-0.0856,1.2894,0.0907,0.0926,0.5677,1.176,0.1505,-0.0065,-1.4135,1.4546,-0.0149,0.2239,0.8022,0.7513,0.043,1.656,-2.142,1.6978,-0.089,0.1186,1.4877,1.6143,-0.0395,0.5486,1.8338,1.2295,0.096,0.1982,-0.4521,1.5688,0.2193,-2.2662,-2.8058,0.6911,0.0023,0.3132,-2.877,0.55,0.452,4.1896,-7.4609,0.0729,-0.182,1.9248,-0.7833,0.0856,0.6596,-1.3239,0.9169,-1.312,0.675,1.9949,-0.4066,-5.5238,-2.4022,-4.9374,0.8181
62.0,0.62,1.351,0.088,-0.0028,-0.1036,1.2915,0.0943,0.0861,0.5496,1.1688,0.1605,-0.0281,-1.4729,1.462,0.0016,0.2265,0.8373,0.7266,0.056,1.6462,-2.2623,1.723,-0.065,0.1038,1.634,1.6664,-0.0337,0.6056,2.1967,1.1874,0.0925,0.2796,-0.6451,1.7136,0.2339,-2.3756,-2.732,0.6304,-0.0001,0.2189,-2.7201,0.676,0.5144,3.646,-8.1079,0.0524,-0.1331,1.4148,-0.6062,0.1037,0.6588,-1.3653,0.9696,-1.3427,0.7868,2.3766,-0.5976,-5.9018,-2.0268,-5.2536,1.1907
63.0,0.63,1.3415,0.0981,-0.0029,-0.1208,1.2844,0.1106,0.085,0.5623,1.1645,0.1732,-0.0498,-1.4659,1.4623,0.0204,0.227,0.8676,0.7086,0.0756,1.6564,-2.4298,1.7402,-0.0446,0.0829,1.7859,1.7026,-0.0293,0.6268,2.5134,1.1427,0.0907,0.3507,-0.8252,1.8427,0.2421,-2.4179,-2.5867,0.576,0.0012,0.1365,-2.5254,0.8114,0.5644,2.9428,-8.564,0.0436,-0.0914,1.044,-0.4638,0.1208,0.6884,-1.3418,1.0162,-1.4919,0.9094,2.7048,-0.7735,-6.1332,-1.6328,-5.4954,1.3869
64.0,0.64,1.3297,0.1087,-0.0028,-0.117,1.2769,0.1162,0.0758,0.5238,1.1534,0.1768,-0.0708,-1.4605,1.4618,0.0367,0.2386,0.9444,0.6917,0.0867,1.6078,-2.5278,1.7642,-0.0283,0.0535,1.9358,1.74,-0.0154,0.617,2.8018,1.0968,0.0846,0.434,-1.0479,1.9692,0.2582,-2.4219,-2.4158,0.5149,-0.0062,0.0688,-2.3069,0.9688,0.6181,2.1157,-8.6731,0.0302,-0.0502,0.5471,-0.2493,0.117,0.6452,-1.3411,1.0895,-1.5511,0.9825,2.9789,-1.0144,-6.2909,-1.1735,-5.484,1.7064
65.0,0.65,1.3117,0.111,-0.0026,-0.1146,1.2616,0.1201,0.0701,0.5034,1.1361,0.1771,-0.0921,-1.4555,1.4503,0.0466,0.2389,0.9824,0.6714,0.0953,1.537,-2.5973,1.7706,-0.0038,0.0152,2.082,1.7638,-0.0038,0.5757,3.0473,1.0499,0.0771,0.4912,-1.2298,2.0797,0.274,-2.3806,-2.2197,0.46,-0.0157,0.0166,-2.102,1.1332,0.669,1.2812,-8.4267,0.0282,-0.025,0.1497,-0.0688,0.1146,0.622,-1.3398,1.1239,-1.5766,1.0925,3.2084,-1.2064,-6.3562,-0.7771,-5.2433,1.9368
66.0,0.66,1.2921,0.1177,-0.0033,-0.1243,1.248,0.1272,0.0636,0.4758,1.1227,0.1811,-0.1113,-1.4269,1.4407,0.0571,0.2421,1.0356,0.6587,0.1061,1.4689,-2.6775,1.7817,0.0087,-0.032,2.2366,1.7762,0.0217,0.5066,3.2528,1.0059,0.0709,0.5284,-1.3777,2.1735,0.2962,-2.2714,-1.9869,0.4173,-0.0192,-0.0228,-1.8853,1.313,0.7043,0.5322,-7.7501,0.0283,-0.01,0.0114,-0.0054,0.1244,0.6036,-1.3029,1.1862,-1.6394,1.1963,3.4085,-1.3476,-6.3084,-0.4089,-4.7237,1.8722
67.0,0.67,1.2756,0.1221,-0.0033,-0.115,1.2338,0.1265,0.0569,0.4436,1.1116,0.1758,-0.1265,-1.3723,1.432,0.0714,0.2438,1.0909,0.6507,0.1104,1.3967,-2.7586,1.792,0.0284,-0.088,2.3645,1.7824,0.0504,0.409,3.3649,0.9679,0.0635,0.5633,-1.5422,2.2484,0.3181,-2.0904,-1.7237,0.3705,-0.0275,-0.0512,-1.7119,1.4991,0.7172,-0.0241,-6.7341,0.0182,0.0025,-0.2033,0.0929,0.1151,0.5614,-1.2592,1.2309,-1.7301,1.2728,3.4966,-1.5228,-6.0963,-0.0698,-3.998,1.9357
68.0,0.68,1.2574,0.1272,-0.0032,-0.1152,1.2197,0.1367,0.052,0.4205,1.0975,0.1772,-0.1425,-1.3422,1.4169,0.0832,0.2358,1.1046,0.6424,0.121,1.2894,-2.7722,1.7885,0.0517,-0.1532,2.4873,1.7791,0.0804,0.3003,3.4518,0.9311,0.0649,0.5737,-1.6615,2.3113,0.3418,-1.878,-1.4678,0.3333,-0.0283,-0.0712,-1.5466,1.6833,0.7233,-0.3573,-5.5306,0.0172,0.011,-0.2937,0.1333,0.1152,0.5382,-1.2309,1.2428,-1.7234,1.388,3.5718,-1.6382,-5.8438,0.2107,-3.1335,1.8703
69.0,0.69,1.2388,0.1339,-0.0037,-0.1051,1.2047,0.1422,0.0455,0.3814,1.0803,0.1723,-0.1566,-1.3094,1.3979,0.0916,0.2268,1.1142,0.634,0.1262,1.1716,-2.7499,1.7835,0.0643,-0.2306,2.6471,1.7713,0.1224,0.1812,3.4932,0.9047,0.0633,0.568,-1.7502,2.3623,0.367,-1.5939,-1.1884,0.3058,-0.029,-0.0865,-1.4283,1.8772,0.71,-0.4574,-4.0734,0.015,0.016,-0.3404,0.1529,0.1052,0.4886,-1.21,1.2402,-1.6855,1.5469,3.5948,-1.7304,-5.4795,0.4104,-2.0895,1.8036
70.0,0.7,1.2204,0.1411,-0.0045,-0.1072,1.1896,0.1441,0.0409,0.3576,1.0736,0.1753,-0.1626,-1.2243,1.384,0.1088,0.219,1.1323,0.6368,0.1383,1.0926,-2.8156,1.781,0.0958,-0.3168,2.7633,1.754,0.1622,0.0593,3.5069,0.8771,0.0632,0.5528,-1.8224,2.4024,0.384,-1.2564,-0.9005,0.2795,-0.0288,-0.0977,-1.3164,2.0688,0.6676,-0.3671,-2.5253,0.0132,0.0101,-0.243,0.1081,0.1073,0.4666,-1.1244,1.2584,-1.8002,1.6561,3.6062,-1.7924,-5.0444,0.5854,-0.9905,1.5856
71.0,0.71,1.2014,0.1515,-0.0044,-0.0906,1.1778,0.1537,0.0317,0.2859,1.0556,0.1744,-0.1715,-1.1826,1.3678,0.125,0.2144,1.1711,0.6328,0.1412,0.972,-2.7687,1.7755,0.1201,-0.403,2.821,1.7372,0.2035,-0.0636,3.4942,0.8525,0.0722,0.5337,-1.8984,2.4311,0.3914,-0.877,-0.6096,0.26,-0.0219,-0.1009,-1.1715,2.2476,0.6015,-0.1677,-1.0275,0.0176,0.0084,-0.0882,0.0388,0.0908,0.3779,-1.101,1.279,-1.754,1.6878,3.5771,-1.8764,-4.5519,0.7972,0.0357,1.2718
72.0,0.72,1.188,0.1563,-0.005,-0.0906,1.1651,0.1552,0.0298,0.2781,1.0464,0.1728,-0.1796,-1.1435,1.3531,0.1333,0.2002,1.1588,0.6342,0.1494,0.8617,-2.725,1.7635,0.1365,-0.4961,2.8811,1.7156,0.2368,-0.183,3.4554,0.8393,0.0711,0.4966,-1.9171,2.4505,0.3903,-0.4853,-0.3291,0.2505,-0.0198,-0.1085,-1.1173,2.4179,0.5175,0.0878,0.5278,0.0193,0.0093,-0.0543,0.0237,0.0908,0.3699,-1.0636,1.2644,-1.7151,1.7768,3.5426,-1.8847,-4.0336,0.8587,1.1216,1.1815
73.0,0.73,1.1702,0.1613,-0.0053,-0.0948,1.1511,0.1566,0.0263,0.2557,1.0386,0.1766,-0.1815,-1.0745,1.3369,0.1449,0.1882,1.1585,0.642,0.1598,0.7589,-2.6878,1.7531,0.1629,-0.6017,2.9704,1.6874,0.2629,-0.2989,3.4105,0.8166,0.0764,0.461,-1.946,2.4607,0.3762,-0.0691,-0.0425,0.2318,-0.0106,-0.1127,-1.0472,2.5731,0.4133,0.304,1.9829,0.013,0.0084,0.1034,-0.0459,0.0949,0.3515,-0.9918,1.2664,-1.7175,1.887,3.5101,-1.8999,-3.4895,0.9473,2.0784,0.9398
74.0,0.74,1.163,0.1677,-0.005,-0.0822,1.1445,0.165,0.0237,0.236,1.0305,0.173,-0.1885,-1.0482,1.3247,0.1592,0.1723,1.1318,0.6463,0.1626,0.6517,-2.6021,1.7378,0.1894,-0.702,2.995,1.6666,0.2904,-0.4046,3.3158,0.8027,0.0827,0.4323,-2.0154,2.4602,0.35,0.3759,0.2612,0.2168,-0.0024,-0.1116,-0.9517,2.7118,0.297,0.4176,3.2938,0.0148,0.007,0.244,-0.1086,0.0824,0.3192,-0.9796,1.2248,-1.6317,1.9615,3.4144,-1.9736,-2.8657,1.1037,2.8448,0.6908
75.0,0.75,1.1561,0.1694,-0.0048,-0.0783,1.1383,0.1614,0.0214,0.223,1.0243,0.1749,-0.1978,-1.0352,1.314,0.1718,0.1562,1.099,0.6516,0.1705,0.5492,-2.496,1.7215,0.2137,-0.7994,2.9993,1.648,0.3069,-0.5061,3.2454,0.7944,0.0816,0.3917,-2.0409,2.4699,0.311,0.8307,0.5812,0.2106,0.003,-0.1134,-0.8991,2.845,0.1669,0.3775,4.3062,0.0221,0.0073,0.2989,-0.1339,0.0784,0.302,-0.9725,1.1862,-1.5158,2.024,3.3549,-1.9944,-2.2524,1.1723,3.2838,0.5785
76.0,0.76,1.1405,0.1643,-0.0036,-0.0527,1.1244,0.1568,0.0165,0.1772,1.0123,0.1658,-0.1948,-0.9657,1.2949,0.1733,0.1464,1.1064,0.6616,0.1685,0.454,-2.3681,1.705,0.2241,-0.9054,3.0183,1.6242,0.3065,-0.5958,3.1436,0.7838,0.0834,0.3485,-2.0575,2.4648,0.2552,1.256,0.9015,0.2018,0.0117,-0.1158,-0.8604,2.9581,0.0298,0.2097,5.24,0.0165,0.0126,0.3796,-0.1718,0.0528,0.2304,-0.9296,1.1663,-1.4396,2.0653,3.2442,-2.0287,-1.634,1.219,3.6664,0.4513
77.0,0.77,1.1397,0.1595,-0.0027,-0.0428,1.1249,0.1526,0.014,0.1557,1.0154,0.1579,-0.1943,-0.9175,1.2903,0.1729,0.1336,1.0905,0.6781,0.1662,0.3796,-2.3034,1.6931,0.2358,-0.9934,2.974,1.6016,0.3056,-0.6648,2.9887,0.776,0.0807,0.3108,-2.1186,2.4507,0.1966,1.6598,1.2367,0.1894,0.0159,-0.1144,-0.8018,3.0564,-0.1086,-0.1088,6.0179,0.0164,0.0145,0.4004,-0.1833,0.0429,0.199,-0.8923,1.1391,-1.41,2.0666,3.0968,-2.0928,-0.9719,1.3317,3.9118,0.3693
78.0,0.78,1.1366,0.1552,-0.0022,-0.0347,1.1188,0.1452,0.0142,0.1633,1.0088,0.1516,-0.2047,-0.9235,1.2792,0.1794,0.1167,1.0347,0.6848,0.1625,0.2972,-2.1307,1.6712,0.2534,-1.0924,2.9619,1.5813,0.304,-0.7283,2.8623,0.766,0.0808,0.2688,-2.1737,2.4483,0.1349,2.0554,1.6091,0.1812,0.026,-0.107,-0.7127,3.1499,-0.2372,-0.5194,6.3619,0.0251,0.018,0.4732,-0.2192,0.0347,0.1983,-0.9086,1.0735,-1.2184,2.1449,2.9806,-2.1499,-0.3229,1.4696,3.7326,0.1991
79.0,0.79,1.1299,0.1399,-0.0003,-0.0034,1.1105,0.1307,0.0112,0.1334,1.001,0.1388,-0.206,-0.8885,1.2679,0.1682,0.1086,1.0471,0.6942,0.1532,0.2318,-1.9897,1.6546,0.2509,-1.1643,2.8792,1.5619,0.2828,-0.7724,2.7046,0.764,0.0766,0.2205,-2.1998,2.445,0.06,2.3953,1.9913,0.1764,0.0349,-0.1092,-0.6955,3.2385,-0.3613,-0.9907,6.591,0.0235,0.0259,0.4933,-0.232,0.0034,0.1369,-0.9063,1.0534,-1.1037,2.0815,2.8089,-2.2018,0.3219,1.5069,3.509,0.1588
